#BLTrackFile Det1_vd
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
-7.69645 -0.670681 93.5 -183.985 -43.0423 10008.5 0.478796 211 1 1 0 1 
-0.931984 6.10518 93.5 -37.8363 76.4795 10000.5 0.478729 211 2 1 0 1 
2.51303 0.528068 93.5 -79.9502 128.08 9993.94 0.478766 211 3 1 0 1 
18.8401 -9.43641 94.5 105.996 -69.0605 -66.0799 0.610065 211 3 1033 1 1 
8.61641 4.42637 93.5 44.2894 173.886 9995.11 0.478788 211 4 1 0 1 
-0.171983 -2.9796 93.5 273.801 -88.7146 10002.1 0.478909 211 5 1 0 1 
3.9766 11.4871 93.5 -50.8792 -14.0831 10007.7 0.478718 211 6 1 0 1 
0.793688 16.3898 93.5 27.6281 329.786 9986.53 0.478974 211 7 1 0 1 
11.688 0.022025 93.5 183.659 164.29 9996.72 0.478857 211 8 1 0 1 
-3.61237 -1.63546 93.5 -27.4905 -26.2503 9992.59 0.478715 211 9 1 0 1 
5.87395 -1.43657 93.5 116.334 55.7507 10004.7 0.478751 211 10 1 0 1 
7.24559 6.59658 93.5 130.048 -170.853 9988.92 0.478822 211 11 1 0 1 
0.125923 3.58408 93.5 154.818 1.23287 9991.21 0.478769 211 12 1 0 1 
8.05816 4.25733 93.5 -27.2293 46.3022 10022.3 0.478718 211 13 1 0 1 
7.74748 8.95117 93.5 21.3143 158.262 9999.6 0.478772 211 14 1 0 1 
-0.9454 -9.8464 93.5 -43.1726 94.8616 9995.36 0.478737 211 15 1 0 1 
3.07482 3.01435 93.5 -30.5368 -125.642 10004.3 0.478751 211 16 1 0 1 
0.230466 -9.43639 93.5 165.214 -23.1334 10022.2 0.478777 211 17 1 0 1 
0.174121 6.75726 93.5 22.6027 -113.229 10003.5 0.478743 211 18 1 0 1 
2.41646 -8.74823 93.5 -60.5617 -91.2961 10004.8 0.47874 211 19 1 0 1 
-5.01234 5.61342 93.5 -46.9393 51.0902 9998.39 0.478723 211 20 1 0 1 
3.84441 -3.86701 93.5 18.171 -40.1595 9997.52 0.478716 211 21 1 0 1 
-3.76656 12.3331 93.5 -41.9568 125.201 10004.1 0.478753 211 22 1 0 1 
