#BLTrackFile Det3_vd
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
-19.3022 -2.5259 693.5 -28.7843 -4.36152 1506.08 2.49112 211 1 1 0 1 
-2.7338 10.4457 693.5 -3.18041 10.6537 1495.98 2.49087 211 2 1 0 1 
11.8918 14.4262 693.5 8.81469 24.9442 1492.58 2.49123 211 4 1 0 1 
15.0124 -7.66419 693.5 38.7116 -11.3978 1501.86 2.49161 211 5 1 0 1 
0.603216 10.3966 693.5 -10.6829 -2.07945 1504.44 2.49072 211 6 1 0 1 
3.57094 35.997 693.5 7.67236 47.407 1486.53 2.49228 211 7 1 0 1 
23.7926 9.33736 693.5 30.8125 23.2443 1495.75 2.49159 211 8 1 0 1 
-5.1593 -2.94696 693.5 -4.41886 -2.76816 1489.6 2.49091 211 9 1 0 1 
13.1159 1.5375 693.5 18.4659 7.63177 1501.55 2.49093 211 10 1 0 1 
13.7962 -3.46311 693.5 15.8245 -26.7838 1487.67 2.49143 211 11 1 0 1 
8.49681 3.32543 693.5 20.0147 -0.628148 1489.08 2.49115 211 12 1 0 1 
-5.00937 11.3212 693.5 -26.5612 12.7186 1065.36 2.49234 -13 13 1001 1 1 
34.2974 -4.88881 693.5 23.9292 -8.66977 453.745 2.48607 14 13 1002 1 1 
11.0326 18.7868 693.5 9.0494 24.1689 1497.44 2.49114 211 14 1 0 1 
-2.35789 -5.07914 693.5 -3.27991 11.9874 1491.33 2.49095 211 15 1 0 1 
-7.26496 1.86109 694.5 -241.288 344.091 -222.009 2.54276 211 15 1002 1 1 
1.19205 -4.49575 693.5 -5.08906 -19.755 1500.31 2.49093 211 16 1 0 1 
10.4611 -11.3625 693.5 26.3789 -6.22042 1520.26 2.49083 211 17 1 0 1 
2.03801 -1.28035 693.5 4.477 -21.2253 1500.31 2.49096 211 18 1 0 1 
-21.7725 -8.90544 693.5 -61.7814 -0.733992 1500.39 2.4924 211 19 1 0 1 
-7.29738 9.30767 693.5 -5.08469 9.58939 1495.33 2.49087 211 20 1 0 1 
5.4794 -6.02411 693.5 3.53498 -4.93179 1493.99 2.49085 211 21 1 0 1 
-5.79851 19.6025 693.5 -6.30584 17.6218 1501.38 2.49092 211 22 1 0 1 
20.1427 7.07732 693.5 27.4718 12.1608 1499.74 2.49127 211 23 1 0 1 
2.67075 12.486 693.5 9.94834 17.6452 1508.88 2.49084 211 24 1 0 1 
-15.8831 2.16634 693.5 -17.8458 -0.00535201 1496.36 2.49098 211 25 1 0 1 
-4.29353 -12.9089 693.5 -17.4573 -16.8396 1490.6 2.49125 211 26 1 0 1 
7.98853 -10.3593 693.5 24.9724 -27.6622 1512.62 2.49126 211 27 1 0 1 
2.8343 -12.0806 693.5 2.51035 -18.3283 1495.55 2.49093 211 28 1 0 1 
15.69 3.07758 693.5 25.5411 9.88598 1518.35 2.49091 211 29 1 0 1 
5.37848 -9.03245 693.5 14.4044 0.971842 1497.36 2.49089 211 30 1 0 1 
-17.2823 6.28233 693.5 -41.8151 -1.78337 1491.39 2.49185 211 31 1 0 1 
-15.9822 4.78913 693.5 -26.0323 3.35273 1488.87 2.49128 211 32 1 0 1 
8.11264 -3.51081 693.5 17.1863 -10.4206 1498.46 2.49098 211 33 1 0 1 
3.60891 -4.50632 693.5 -6.35531 -22.1836 1462.73 2.49161 211 34 1 0 1 
3.12207 -3.46706 694.5 -18.767 42.8392 -74.0562 2.5808 2112 34 1002 1 1 
3.79423 -7.17168 694.5 6.79491 -90.0624 -64.3012 2.59311 2112 34 1003 1 1 
2.04842 -4.32787 694.5 -8.35246 1.19787 -10.0999 2.50938 22 34 1004 1 1 
11.7585 -5.70994 694.5 369.805 -54.0945 -85.0334 2.57406 2212 34 1009 1 1 
-6.51633 -13.7985 693.5 -6.45926 -12.4419 1471.7 2.49125 211 35 1 0 1 
-5.37769 -8.59433 693.5 -8.72453 -15.2822 1494.21 2.49103 211 36 1 0 1 
-6.64784 -3.91231 693.5 -2.19631 -4.48441 1490.98 2.49088 211 37 1 0 1 
4.32515 -9.75055 693.5 5.76065 -20.0997 1496.99 2.49103 211 38 1 0 1 
-6.1004 -12.1292 693.5 -13.0682 -12.567 1478.09 2.49123 211 39 1 0 1 
-1.55853 5.69552 693.5 9.8664 7.04226 1478.12 2.49113 211 40 1 0 1 
3.54295 -0.202269 693.5 -6.65 5.68958 1503.12 2.49075 211 41 1 0 1 
11.7281 8.08198 693.5 20.0723 11.9688 1486.89 2.49124 211 42 1 0 1 
15.5561 5.21306 693.5 7.42843 -2.31807 1499 2.49081 211 43 1 0 1 
-2.48961 -16.5161 693.5 4.99113 -39.1071 1498.71 2.4916 211 44 1 0 1 
28.0313 -31.4774 693.5 0.324884 -0.203684 3.00845 2.51027 11 44 1001 1 1 
-1.66838 -3.84739 693.5 -5.46215 -1.21032 1487.62 2.49094 211 45 1 0 1 
21.697 5.288 693.5 18.8974 2.90525 1511.98 2.49082 211 46 1 0 1 
2.85949 7.64244 693.5 -3.53028 17.5495 1494.74 2.49101 211 47 1 0 1 
4.74928 6.77996 693.5 4.27296 13.5725 1506.49 2.49082 211 48 1 0 1 
-2.77761 -4.62119 693.5 8.82826 -2.16812 1498.88 2.4908 211 49 1 0 1 
23.9955 2.87848 693.5 22.7827 6.4909 1514.66 2.49085 211 50 1 0 1 
0.582887 3.7951 693.5 2.46964 5.56611 1488.94 2.49092 211 51 1 0 1 
-14.576 7.83148 693.5 -24.078 -1.6925 1467.96 2.49148 211 52 1 0 1 
-5.94395 1.13646 693.5 0.272145 9.69422 1476.88 2.49112 211 53 1 0 1 
-3.58612 -6.67735 693.5 -14.9982 -10.2126 1501.72 2.49089 211 54 1 0 1 
13.0665 -23.1415 693.5 15.2093 -37.8114 1493.9 2.49179 211 55 1 0 1 
-15.0457 7.14557 693.5 -34.3039 3.38241 1499.05 2.49137 211 56 1 0 1 
29.1927 -0.865903 693.5 39.8493 -15.0528 1467.7 2.49222 211 57 1 0 1 
-5.12019 -18.2182 693.5 -14.1272 -13.0551 1501.54 2.49096 211 58 1 0 1 
-9.10369 16.3409 693.5 0.319455 22.1019 1487.37 2.49114 211 60 1 0 1 
-1.25991 -4.57558 693.5 -2.40451 -0.719654 1495.36 2.49081 211 61 1 0 1 
0.184488 -18.5305 693.5 -9.00657 -20.8993 1490.42 2.49111 211 62 1 0 1 
12.3232 -11.0782 693.5 19.3981 -18.774 1506.38 2.49103 211 63 1 0 1 
8.40423 -2.62158 693.5 7.04886 5.50166 1484.35 2.49104 211 64 1 0 1 
7.18502 -4.30641 693.5 5.09449 -8.47528 1489.53 2.49094 211 65 1 0 1 
2.94044 -2.96862 693.5 -3.86593 -8.79228 1505.19 2.49072 211 66 1 0 1 
7.27349 -10.6606 693.5 16.4743 -20.2499 1505.92 2.49104 211 67 1 0 1 
7.04789 12.9595 693.5 7.6574 23.9189 1506.63 2.49105 211 68 1 0 1 
14.2165 21.8229 693.5 11.0262 37.0366 1504.35 2.49146 211 69 1 0 1 
9.58388 -0.369522 693.5 19.0286 -4.13684 1503.59 2.49088 211 70 1 0 1 
2.26508 -8.25673 693.5 -2.78286 -41.1988 1496.11 2.49166 211 71 1 0 1 
9.64083 10.5189 693.5 22.4215 17.3224 1484.28 2.49141 211 72 1 0 1 
2.2985 1.50614 693.5 0.883168 1.10675 1510.11 2.4906 211 73 1 0 1 
-14.8048 -4.14755 693.5 -49.2123 -12.4456 1490.65 2.49155 211 74 1 0 1 
2.06082 -0.894087 693.5 1.78772 -5.94492 1480.78 2.49104 211 75 1 0 1 
7.42105 -11.4788 693.5 10.7597 -24.3737 1494.86 2.4912 211 76 1 0 1 
0.359014 13.5699 693.5 7.12245 13.1172 1501.68 2.49085 211 77 1 0 1 
2.81177 5.06596 693.5 5.08699 18.1988 1500.51 2.4909 211 78 1 0 1 
-0.984751 1.82462 693.5 14.8757 3.98164 1485.4 2.49109 211 79 1 0 1 
12.3466 12.1218 693.5 12.1113 25.4556 1504.77 2.49113 211 80 1 0 1 
-46.3066 30.233 693.5 -15.1173 9.39977 210.795 2.48934 22 81 1004 1003 1 
-4.54345 3.15037 693.5 -5.51118 14.944 1507.17 2.49077 211 82 1 0 1 
10.4608 7.3372 693.5 20.8885 15.347 1488.69 2.49136 211 83 1 0 1 
