#BLTrackFile Det2_vd
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
-13.7806 -2.60864 393.5 -10.3369 -3.32403 507.8 1.53434 211 1 1 0 1 
-1.0334 9.17117 393.5 -0.100179 5.15186 499.09 1.53605 211 2 1 0 1 
84.1059 -38.6394 393.5 129.279 -62.1838 461.11 1.58679 211 3 1004 1 1 
10.1853 11.0361 393.5 2.60271 10.9901 494.671 1.53728 211 4 1 0 1 
9.61698 -7.02517 393.5 16.4892 -6.86969 503.371 1.53576 211 5 1 0 1 
4.3575 10.0293 393.5 0.770937 -2.52949 506.217 1.53445 211 6 1 0 1 
1.94164 25.5981 393.5 1.89595 14.9968 490.067 1.53876 211 7 1 0 1 
16.7397 2.92597 393.5 8.351 4.68399 497.736 1.53659 211 8 1 0 1 
-4.6533 -2.85552 393.5 -1.71756 -2.02484 490.954 1.53785 211 9 1 0 1 
9.15816 0.631696 393.5 5.50121 3.4996 503.763 1.53508 211 10 1 0 1 
11.4665 1.52858 393.5 6.90586 -8.26298 489.37 1.53854 211 11 1 0 1 
3.63007 3.29264 393.5 5.65677 -0.498101 490.68 1.53802 211 12 1 0 1 
-19.1383 10.714 393.5 -26.3698 6.40555 343.782 1.54793 -13 13 1001 1 1 
56.9717 -4.56743 393.5 23.7638 -4.16502 175.865 1.50031 14 13 1002 1 1 
7.23711 13.837 393.5 -0.92501 8.13466 498.926 1.53619 211 14 1 0 1 
-2.00694 -6.74511 393.5 -1.73333 5.12553 494.199 1.53717 211 15 1 0 1 
2.18398 -1.44873 393.5 -1.44717 -7.47804 501.19 1.53551 211 16 1 0 1 
9.70057 -11.4012 393.5 16.7699 -3.50246 521.318 1.53188 211 17 1 0 1 
1.58998 1.67161 393.5 2.41977 -8.62747 502.277 1.53544 211 18 1 0 1 
-63.1735 -3.16568 393.5 -109.996 9.47857 490.271 1.5605 211 19 1 0 1 
-7.49277 8.01796 393.5 -4.17088 4.03224 496.219 1.53665 211 20 1 0 1 
3.13002 -3.13021 393.5 -1.29569 1.29678 495.556 1.53676 211 21 1 0 1 
-4.13165 16.6817 393.5 -0.552606 7.33304 503.149 1.53523 211 22 1 0 1 
17.3395 4.04205 393.5 14.385 2.01935 501.582 1.53593 211 23 1 0 1 
1.33153 11.281 393.5 3.73886 10.1985 510.593 1.53376 211 24 1 0 1 
-12.9937 0.39035 393.5 -7.49364 -2.65896 498.413 1.53629 211 25 1 0 1 
0.168463 -9.43973 393.5 -4.57521 -6.22017 492.065 1.53777 211 26 1 0 1 
1.11134 -4.6796 393.5 5.07739 -8.36848 514.617 1.53295 211 27 1 0 1 
1.1765 -8.07706 393.5 -0.613226 -3.73789 500.321 1.53576 211 28 1 0 1 
10.3047 3.11164 393.5 8.61627 7.06659 520.491 1.53179 211 29 1 0 1 
2.6907 -9.1626 393.5 4.85654 1.15831 500.327 1.53576 211 30 1 0 1 
-8.22858 6.8364 393.5 -12.6464 -0.437773 493.725 1.5377 211 31 1 0 1 
-12.5073 2.48597 393.5 -11.6841 -2.07101 491.909 1.53796 211 32 1 0 1 
