#BLTrackFile Det1_vd
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
-7.69645 -0.670681 93.5 -55.3284 -12.9438 3009.79 0.479264 211 1 1 0 1 
-0.931984 6.10518 93.5 -11.3531 22.9483 3000.73 0.479199 211 2 1 0 1 
2.51303 0.528068 93.5 -23.9575 38.3799 2994.74 0.479239 211 3 1 0 1 
8.61641 4.42637 93.5 13.2766 52.1259 2996.23 0.479261 211 4 1 0 1 
-0.171983 -2.9796 93.5 82.2601 -26.6532 3005.01 0.479378 211 5 1 0 1 
3.9766 11.4871 93.5 -15.2918 -4.23269 3007.83 0.479186 211 6 1 0 1 
0.793688 16.3898 93.5 8.27297 98.7512 2990.37 0.479448 211 7 1 0 1 
11.688 0.022025 93.5 55.0946 49.2842 2998.84 0.479328 211 8 1 0 1 
-3.61237 -1.63546 93.5 -8.23301 -7.86161 2992.64 0.479188 211 9 1 0 1 
5.87395 -1.43657 93.5 34.9449 16.7467 3005.25 0.47922 211 10 1 0 1 
7.24559 6.59658 93.5 38.9346 -51.151 2990.53 0.479296 211 11 1 0 1 
0.125923 3.58408 93.5 46.363 0.369204 2992.05 0.479242 211 12 1 0 1 
8.05816 4.25733 93.5 -8.21143 13.9632 3022.38 0.479181 211 13 1 0 1 
7.74748 8.95117 93.5 6.39559 47.4883 3000.5 0.479243 211 14 1 0 1 
-0.9454 -9.8464 93.5 -12.9394 28.4313 2995.74 0.47921 211 15 1 0 1 
3.07482 3.01435 93.5 -9.17191 -37.7372 3004.84 0.47922 211 16 1 0 1 
0.230466 -9.43639 93.5 49.8365 -6.97817 3023.19 0.479241 211 17 1 0 1 
0.174121 6.75726 93.5 6.78748 -34.002 3004.01 0.479213 211 18 1 0 1 
2.41646 -8.74823 93.5 -18.1912 -27.4231 3005.18 0.479209 211 19 1 0 1 
-5.01234 5.61342 93.5 -14.0773 15.3222 2998.56 0.479194 211 20 1 0 1 
3.84441 -3.86701 93.5 5.44826 -12.0411 2997.59 0.479188 211 21 1 0 1 
-3.76656 12.3331 93.5 -12.6016 37.6039 3004.71 0.479222 211 22 1 0 1 
8.81309 2.83434 93.5 65.9198 12.0696 3002.87 0.4793 211 23 1 0 1 
