#BLTrackFile Det3_vd
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
-19.0158 -2.88625 693.5 -56.3684 -10.7926 3005.8 2.48317 211 1 1 0 1 
-2.95635 10.5643 693.5 -8.73328 22.067 2995.91 2.48282 211 2 1 0 1 
11.5805 14.6486 693.5 15.4453 51.0636 2992.32 2.48313 211 4 1 0 1 
15.6331 -7.98337 693.5 79.7592 -24.7026 3001.23 2.48369 211 5 1 0 1 
0.782216 10.5668 693.5 -18.1208 -3.70113 3004.41 2.48276 211 6 1 0 1 
23.2495 9.61465 693.5 58.3495 47.9293 2995.28 2.48351 211 8 1 0 1 
-5.20726 -3.07526 693.5 -8.50096 -6.6614 2989.57 2.48276 211 9 1 0 1 
12.9796 1.71959 693.5 35.8799 15.9861 3001.42 2.48293 211 10 1 0 1 
14.4365 -3.56607 693.5 35.4172 -52.4398 2987.31 2.48329 211 11 1 0 1 
8.96278 3.48996 693.5 43.2623 -0.470302 2988.89 2.48302 211 12 1 0 1 
3.47183 17.3288 693.5 -9.87997 30.6576 769.487 2.49841 211 13 1011 1 1 
10.0315 18.6277 693.5 12.2863 48.0212 2997.24 2.48307 211 14 1 0 1 
-2.95482 -4.60753 693.5 -9.81227 26.2865 2991.23 2.48286 211 15 1 0 1 
-16.2078 -13.9092 694.5 -148.01 -104.946 -84.8233 2.79783 2112 15 1006 1 1 
1.21868 -4.50475 693.5 -9.65679 -38.5521 3000.17 2.48293 211 16 1 0 1 
10.2922 -11.0928 693.5 51.1023 -9.6733 3020.04 2.48305 211 17 1 0 1 
1.77844 -0.654741 693.5 7.81217 -38.1808 3000.2 2.48292 211 18 1 0 1 
-11.6257 -19.9659 693.5 -124.135 -85.5253 2997.59 2.48406 211 19 1 0 1 
-7.56891 8.99921 693.5 -12.1788 17.3214 2995.28 2.4828 211 20 1 0 1 
5.2164 -6.13919 693.5 6.3673 -10.8351 2993.96 2.48276 211 21 1 0 1 
-6.03564 19.7055 693.5 -12.5311 36.233 3001.24 2.48293 211 22 1 0 1 
21.0846 6.16847 693.5 60.6018 18.2666 2999.36 2.4833 211 23 1 0 1 
2.9056 12.9324 693.5 19.936 37.6523 3008.7 2.48297 211 24 1 0 1 
-15.9884 2.55116 693.5 -36.8246 2.54099 2996.22 2.48293 211 25 1 0 1 
-4.29247 -13.2069 693.5 -35.6769 -36.4836 2990.34 2.48313 211 26 1 0 1 
7.33736 -10.3013 693.5 46.4024 -53.8035 3012.22 2.48337 211 27 1 0 1 
3.59493 -12.1771 693.5 10.058 -34.4797 2995.41 2.48289 211 28 1 0 1 
15.817 3.18432 693.5 52.1021 20.3292 3018.06 2.48313 211 29 1 0 1 
5.60461 -9.09967 693.5 29.4834 2.64401 2997.26 2.48285 211 30 1 0 1 
-17.8176 6.32365 693.5 -86.4263 -3.63639 2990.71 2.48379 211 31 1 0 1 
-16.183 4.4803 693.5 -53.3804 4.56633 2988.61 2.48315 211 32 1 0 1 
8.27718 -3.56505 693.5 34.0591 -22.1836 2998.3 2.48296 211 33 1 0 1 
4.176 -4.49355 693.5 -9.83569 -45.849 2962.53 2.48312 211 34 1 0 1 
3.48204 -5.85522 694.5 -7.94467 -24.4789 -89.3917 2.66541 2112 34 1002 1 1 
7.56729 -1.72104 694.5 33.5257 28.1134 -45.395 2.52327 22 34 1008 1007 1 
3.26822 -12.8616 694.5 -12.7933 -142.683 -77.884 2.54343 -211 34 1014 1 1 
