#BLTrackFile Det3_vd
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
-19.1592 -2.70569 693.5 -37.981 -6.50276 2005.99 2.4865 211 1 1 0 1 
-2.84227 10.5032 693.5 -5.01176 14.4454 1995.96 2.48617 211 2 1 0 1 
11.7353 14.5384 693.5 11.0216 33.6562 1992.49 2.4865 211 4 1 0 1 
15.3231 -7.82407 693.5 52.3953 -15.8343 2001.65 2.48699 211 5 1 0 1 
0.696439 10.4947 693.5 -13.135 -2.52988 2004.43 2.48609 211 6 1 0 1 
3.2944 36.0515 693.5 9.08055 63.9274 1986.25 2.4875 211 7 1 0 1 
23.5203 9.47728 693.5 39.9887 31.4799 1995.59 2.48688 211 8 1 0 1 
-5.18224 -3.00997 693.5 -5.77147 -4.05713 1989.59 2.48615 211 9 1 0 1 
13.0469 1.62772 693.5 24.2663 10.4153 2001.51 2.48627 211 10 1 0 1 
14.1193 -3.51506 693.5 22.3689 -35.3367 1987.55 2.48667 211 11 1 0 1 
8.73069 3.40727 693.5 27.766 -0.580178 1989.02 2.4864 211 12 1 0 1 
0.150153 12.4374 693.5 -27.7905 26.0705 1533.97 2.48638 -13 13 1001 1 1 
24.802 -11.1006 693.5 19.7189 -18.531 484.849 2.4848 14 13 1002 1 1 
10.5322 18.7096 693.5 10.134 32.1371 1997.37 2.48644 211 14 1 0 1 
-2.65862 -4.84065 693.5 -5.46834 16.7682 1991.3 2.48622 211 15 1 0 1 
-4.79188 -2.39978 694.5 -0.697332 0.784996 -2.11217 2.53481 22 15 1002 1 1 
1.20568 -4.49917 693.5 -6.60929 -26.0126 2000.27 2.48627 211 16 1 0 1 
10.3768 -11.2278 693.5 34.6197 -7.36916 2020.18 2.48631 211 17 1 0 1 
1.90685 -0.966709 693.5 5.58017 -26.8726 2000.28 2.48628 211 18 1 0 1 
4.04279 2.38272 693.5 22.6696 93.2962 1998.91 2.4873 211 19 1 0 1 
-7.43456 9.15475 693.5 -7.45791 12.1775 1995.32 2.48616 211 20 1 0 1 
5.34961 -6.07886 693.5 4.49315 -6.87972 1993.98 2.48613 211 21 1 0 1 
-5.91606 19.6497 693.5 -8.37092 23.798 2001.33 2.48627 211 22 1 0 1 
20.6195 6.62463 693.5 38.5535 14.2103 1999.61 2.48662 211 23 1 0 1 
2.78787 12.7076 693.5 13.2752 24.3042 2008.82 2.48626 211 24 1 0 1 
-15.9377 2.358 693.5 -24.1829 0.83781 1996.31 2.48629 211 25 1 0 1 
-4.29377 -13.058 693.5 -23.5363 -23.3869 1990.51 2.48651 211 26 1 0 1 
7.66114 -10.3299 693.5 32.1006 -36.3725 2012.49 2.48668 211 27 1 0 1 
3.2359 -12.1296 693.5 5.1681 -23.7143 1995.5 2.48624 211 28 1 0 1 
15.7542 3.13097 693.5 34.4009 13.3681 2018.25 2.4864 211 29 1 0 1 
5.48881 -9.06609 693.5 19.4107 1.52562 1997.33 2.4862 211 30 1 0 1 
-17.5507 6.3031 693.5 -56.6866 -2.40078 1991.16 2.48714 211 31 1 0 1 
-16.0834 4.63477 693.5 -35.1519 3.76008 1988.78 2.48653 211 32 1 0 1 
8.19264 -3.53684 693.5 22.7936 -14.3302 1998.41 2.4863 211 33 1 0 1 
3.89518 -4.5044 693.5 -7.51989 -30.0897 1962.67 2.48662 211 34 1 0 1 
6.15653 -3.99119 694.5 0.55951 0.143144 -0.872349 2.51607 22 34 1004 1 1 
6.5154 -3.51035 694.5 128.229 51.1807 -177.17 2.56219 2212 34 1008 1 1 
-6.46545 -13.7895 693.5 -8.30339 -16.3108 1971.68 2.48634 211 35 1 0 1 
-5.25063 -8.63364 693.5 -10.9553 -21.2047 1994.17 2.48631 211 36 1 0 1 
-6.26392 -3.96877 693.5 -1.25089 -5.92262 1990.98 2.48613 211 37 1 0 1 
4.71638 -9.7758 693.5 9.58412 -26.8374 1996.92 2.48635 211 38 1 0 1 
-6.03281 -11.967 693.5 -17.0234 -16.3344 1978.06 2.48637 211 39 1 0 1 
-1.8384 5.75565 693.5 11.974 9.61131 1978.11 2.48627 211 40 1 0 1 
3.24493 -0.444219 693.5 -10.0559 6.95235 2003.11 2.48611 211 41 1 0 1 
11.7354 8.12659 693.5 26.7995 16.3236 1986.82 2.48647 211 42 1 0 1 
15.7447 5.3007 693.5 10.7748 -3.14657 1998.98 2.48613 211 43 1 0 1 
-2.25867 -16.2842 693.5 8.24586 -51.5678 1998.47 2.48693 211 44 1 0 1 
27.649 -34.0796 693.5 0.328046 -0.237724 3.08092 2.50734 11 44 1001 1 1 
-1.51436 -3.8272 693.5 -6.69316 -1.60351 1987.61 2.48616 211 45 1 0 1 
22.1322 5.10624 693.5 27.6094 2.76559 2011.33 2.48627 211 46 1 0 1 
2.85691 7.7455 693.5 -4.64714 24.04 1994.69 2.4863 211 47 1 0 1 
4.94032 7.15786 693.5 6.7831 20.0418 2006.44 2.48622 211 48 1 0 1 
-2.65004 -4.64434 693.5 11.7727 -2.44808 1998.87 2.48612 211 49 1 0 1 
23.9924 3.02605 693.5 30.3947 9.04231 2014.59 2.4863 211 50 1 0 1 
0.44891 3.95243 693.5 2.65366 8.25162 1988.93 2.48617 211 51 1 0 1 
-14.5244 8.04519 693.5 -31.8147 -1.77811 1967.84 2.48656 211 52 1 0 1 
-6.0461 0.968079 693.5 0.049891 12.1142 1976.87 2.48625 211 53 1 0 1 
-3.68764 -6.59342 693.5 -20.3237 -12.9969 2001.68 2.48623 211 54 1 0 1 
13.0551 -23.2 693.5 19.9291 -51.0532 1993.7 2.48708 211 55 1 0 1 
-14.7251 7.26171 693.5 -44.4522 5.20402 1998.94 2.48667 211 56 1 0 1 
28.915 -0.959999 693.5 52.3142 -20.6533 1967.51 2.48726 211 57 1 0 1 
-5.33573 -18.5521 693.5 -19.9205 -18.6374 2001.48 2.48633 211 58 1 0 1 
-8.94027 16.3196 693.5 0.947097 29.2126 1986.74 2.48639 211 60 1 0 1 
-1.29629 -4.31039 693.5 -3.13366 0.359142 1995.36 2.4861 211 61 1 0 1 
-0.231717 -18.0787 693.5 -14.8415 -25.7296 1990.6 2.48636 211 62 1 0 1 
12.6044 -11.1889 693.5 26.3779 -25.1903 2006.29 2.48643 211 63 1 0 1 
8.67742 -2.53014 693.5 11.0482 7.62454 1984.33 2.48625 211 64 1 0 1 
7.06384 -4.34805 693.5 6.40036 -11.2414 1989.52 2.48618 211 65 1 0 1 
2.83008 -2.77336 693.5 -5.76968 -11.0088 2005.18 2.48609 211 66 1 0 1 
7.29477 -10.6566 693.5 22.3939 -26.7542 2005.84 2.48642 211 67 1 0 1 
7.13589 13.4166 693.5 10.7381 33.7381 2006.52 2.48646 211 68 1 0 1 
14.0642 21.7662 693.5 14.1664 48.9678 2004.19 2.48682 211 69 1 0 1 
9.24785 -0.344604 693.5 24.3145 -5.40603 2003.56 2.48623 211 70 1 0 1 
2.08964 -7.99845 693.5 -4.37163 -53.6665 1995.95 2.48694 211 71 1 0 1 
9.43768 10.602 693.5 29.1227 23.6601 1984.19 2.48661 211 72 1 0 1 
2.40984 1.41221 693.5 1.56501 0.946954 2010.1 2.48601 211 73 1 0 1 
-14.5923 -3.52948 693.5 -63.8135 -12.9766 1990.34 2.48676 211 74 1 0 1 
1.99036 -1.07437 693.5 1.70065 -8.28507 1980.77 2.48621 211 75 1 0 1 
7.24293 -11.5772 693.5 13.7425 -32.8602 1994.77 2.4865 211 76 1 0 1 
0.295252 13.7107 693.5 9.07909 18.2985 2001.65 2.4862 211 77 1 0 1 
2.85259 4.79201 693.5 6.99191 23.2203 2000.47 2.48623 211 78 1 0 1 
-0.980162 1.75355 693.5 20.0755 5.07863 1985.37 2.4863 211 79 1 0 1 
12.112 12.0723 693.5 15.4904 33.9822 2004.68 2.48649 211 80 1 0 1 
-4.56413 2.98122 693.5 -7.86669 19.0549 2007.15 2.48616 211 82 1 0 1 
10.6728 7.45489 693.5 29.388 21.126 1988.58 2.48662 211 83 1 0 1 
13.2966 13.3478 693.5 15.5665 29.0091 2002.68 2.48636 211 84 1 0 1 
-10.0496 16.689 693.5 -6.07351 31.9241 1998.86 2.4864 211 85 1 0 1 
-12.8065 -9.06728 693.5 -25.2448 -33.1189 2016.58 2.48642 211 86 1 0 1 
-2.16521 10.7415 693.5 14.0088 10.3004 1998.88 2.48617 211 87 1 0 1 
2.23253 -13.6928 693.5 -0.0418179 -22.2326 2004.82 2.4862 211 88 1 0 1 
-1.09506 2.80731 693.5 1.20826 4.21648 1990.61 2.48613 211 89 1 0 1 
-3.36322 6.72509 693.5 -16.792 -4.18293 2019.6 2.48605 211 90 1 0 1 
1.81696 -23.9803 693.5 -22.9634 -49.0746 1992.18 2.48707 211 91 1 0 1 
0.453394 4.8821 693.5 13.3405 1.52074 1989.44 2.48618 211 92 1 0 1 
-15.2088 -7.96232 693.5 -28.6388 -19.9742 1999.35 2.48644 211 93 1 0 1 
11.5455 6.30383 693.5 14.6314 3.33193 1987.97 2.48625 211 94 1 0 1 
0.622943 -30.7496 693.5 6.04179 -26.7806 1984.97 2.48638 211 95 1 0 1 
-7.62077 -12.551 693.5 -17.3433 -3.54521 1979.47 2.4863 211 96 1 0 1 
4.37261 6.94688 693.5 20.0812 15.9434 1987.94 2.48635 211 97 1 0 1 
2.07657 3.53833 693.5 13.986 16.6756 1985.75 2.4863 211 98 1 0 1 
5.98372 -21.0307 693.5 13.7197 -36.2828 2010.86 2.48651 211 99 1 0 1 
-0.249869 -1.56634 693.5 2.49023 7.14036 1986.01 2.48617 211 100 1 0 1 
-0.221736 -1.19193 693.5 3.38504 -15.4624 2004.6 2.48613 211 101 1 0 1 
3.1267 -5.00576 693.5 -11.3452 -27.5023 1987.15 2.48643 211 102 1 0 1 
16.1943 2.62198 693.5 26.2679 12.5472 1985.69 2.48643 211 103 1 0 1 
-0.930657 -0.00482658 693.5 7.77365 3.92787 1987.24 2.48617 211 104 1 0 1 
20.358 -52.6574 693.5 65.3101 -190.737 1986.55 2.49636 211 105 1 0 1 
10.944 -8.58972 693.5 41.9278 -20.9886 1994.39 2.48673 211 106 1 0 1 
8.69198 3.10958 693.5 3.55758 15.1024 1987.38 2.48622 211 107 1 0 1 
0.072892 8.20217 693.5 2.65437 -0.0973981 2005.04 2.48605 211 108 1 0 1 
-3.82163 -10.7448 693.5 -9.52883 -20.5769 2002.94 2.48621 211 109 1 0 1 
10.7847 -4.08642 693.5 7.63537 -9.66621 1975.45 2.48626 211 110 1 0 1 
-15.1031 -5.54848 693.5 -39.0859 -2.92183 1972.04 2.48667 211 111 1 0 1 
15.2677 47.7501 693.5 1.16479 3.70381 30.6103 2.49125 11 111 1002 1 1 
-7.42718 3.32135 693.5 -12.5879 3.53605 1990.68 2.48616 211 112 1 0 1 
-2.24516 24.9787 693.5 -24.3477 32.8078 2006 2.48654 211 113 1 0 1 
7.22145 8.03437 693.5 4.40022 15.9167 2011.19 2.48609 211 114 1 0 1 
7.35944 -4.95008 693.5 12.6949 -11.5871 1978.97 2.48629 211 115 1 0 1 
-2.95672 -2.5015 693.5 14.7134 -11.2413 2006.09 2.48614 211 116 1 0 1 
-1.56717 -6.62281 693.5 11.4305 -2.29457 1993.14 2.48615 211 117 1 0 1 
10.7767 6.19756 693.5 18.7525 8.60865 2015.15 2.48615 211 118 1 0 1 
-14.1434 2.05677 693.5 -45.0395 17.7242 1984.84 2.4869 211 119 1 0 1 
5.27697 -0.198182 693.5 6.56287 9.85043 1980.51 2.48619 211 120 1 0 1 
2.10267 55.8608 693.5 -0.118031 3.12 15.8396 2.50306 11 120 1001 1 1 
-3.87952 -14.7927 693.5 1.31382 -22.0063 1997.08 2.48625 211 121 1 0 1 
-3.05219 -0.812448 693.5 -31.3063 -4.97318 2009.91 2.48631 211 123 1 0 1 
