#BLTrackFile Det3_vd
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
-18.9438 -2.97693 693.5 -74.7521 -15.0868 4005.61 2.482 211 1 1 0 1 
-3.01555 10.596 693.5 -12.4853 29.704 3995.87 2.48165 211 2 1 0 1 
11.5038 14.703 693.5 19.873 68.4637 3992.15 2.48196 211 4 1 0 1 
15.7879 -8.06289 693.5 107.122 -33.5692 4000.81 2.48253 211 5 1 0 1 
0.821853 10.5938 693.5 -23.1533 -4.99678 4004.39 2.48159 211 6 1 0 1 
23.1146 9.68245 693.5 76.7137 64.3684 3994.96 2.48233 211 8 1 0 1 
-5.22051 -3.10867 693.5 -11.2417 -9.27758 3989.56 2.48158 211 9 1 0 1 
12.9467 1.76604 693.5 47.4999 21.558 4001.33 2.48176 211 10 1 0 1 
14.5933 -3.59128 693.5 48.448 -69.5416 3987.07 2.48212 211 11 1 0 1 
9.07828 3.53165 693.5 58.7565 -0.353621 3988.76 2.48185 211 12 1 0 1 
15.0596 -17.7306 693.5 106.174 -317.26 3947.46 2.48507 211 13 1004 1 1 
9.78082 18.5848 693.5 14.4289 63.8769 3997.1 2.48189 211 14 1 0 1 
-3.10148 -4.49258 693.5 -14.1421 35.7876 3991.16 2.48168 211 15 1 0 1 
1.95653 -2.48089 694.5 36.3042 13.739 -60.3374 2.95408 2112 15 1003 1 1 
1.22498 -4.50826 693.5 -12.7072 -51.1022 4000.08 2.48176 211 16 1 0 1 
10.2497 -11.0252 693.5 67.5851 -11.9799 4019.89 2.48189 211 17 1 0 1 
1.71525 -0.499244 693.5 10.0575 -49.4945 4000.13 2.48174 211 18 1 0 1 
-8.1372 -18.0215 693.5 -118.611 -88.0123 3998.76 2.48232 211 19 1 0 1 
-7.63502 8.92039 693.5 -16.8868 22.4486 3995.25 2.48162 211 20 1 0 1 
5.14815 -6.17151 693.5 8.216 -14.8211 3993.94 2.48159 211 21 1 0 1 
-6.09635 19.7366 693.5 -16.7074 48.7081 4001.14 2.48177 211 22 1 0 1 
21.3131 5.93911 693.5 82.5969 22.3032 3999.1 2.48214 211 23 1 0 1 
2.96475 13.0459 693.5 26.6005 51.0148 4008.58 2.48181 211 24 1 0 1 
-16.0122 2.64833 693.5 -49.4506 4.25295 3996.13 2.48176 211 25 1 0 1 
-4.29125 -13.2812 693.5 -47.8092 -49.5823 3990.18 2.48195 211 26 1 0 1 
7.17668 -10.2873 693.5 60.7259 -71.2395 4011.96 2.48221 211 27 1 0 1 
3.76089 -12.2017 693.5 14.7666 -45.2607 3995.33 2.48172 211 28 1 0 1 
15.8481 3.21105 693.5 69.7955 27.2895 4017.87 2.48198 211 29 1 0 1 
5.66474 -9.11652 693.5 39.5867 3.76684 3997.2 2.48168 211 30 1 0 1 
-17.9506 6.33386 693.5 -116.166 -4.8724 3990.26 2.48262 211 31 1 0 1 
-16.2322 4.40303 693.5 -71.6036 5.36887 3988.43 2.48197 211 32 1 0 1 
8.32111 -3.57986 693.5 45.3493 -30.0532 3998.2 2.48179 211 33 1 0 1 
4.31431 -4.48501 693.5 -12.1456 -61.5833 3962.4 2.4819 211 34 1 0 1 
-13.0002 13.8576 694.5 -6.74045 7.18774 -2.11467 2.58961 22 34 1004 1 1 
17.0169 -16.0513 694.5 23.0563 -20.7803 -9.83312 2.56328 22 34 1007 1006 1 
-4.30166 6.73824 694.5 -89.433 117.802 -56.449 2.55411 22 34 1008 1006 1 
-6.39257 -13.7782 693.5 -15.7193 -31.7947 3971.59 2.48167 211 35 1 0 1 
-5.06176 -8.69212 693.5 -19.8929 -44.8819 3993.99 2.48176 211 36 1 0 1 
