#BLTrackFile Det1_vd
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
-7.69645 -0.670681 93.5 -147.226 -34.4427 8008.9 0.478822 211 1 1 0 1 
-0.931984 6.10518 93.5 -30.2697 61.1849 8000.54 0.478755 211 2 1 0 1 
2.51303 0.528068 93.5 -63.9523 102.451 7994.17 0.478792 211 3 1 0 1 
6.60223 2.52487 94.5 8.75963 3.92952 -18.7043 0.545198 22 3 1017 1016 1 
14.9105 -28.5555 94.5 69.1249 -176.052 -61.1977 0.644751 211 3 1025 1 1 
8.61641 4.42637 93.5 35.4286 139.097 7995.43 0.478815 211 4 1 0 1 
-0.171983 -2.9796 93.5 219.075 -70.9828 8002.94 0.478935 211 5 1 0 1 
3.9766 11.4871 93.5 -40.7113 -11.2687 8007.76 0.478744 211 6 1 0 1 
0.793688 16.3898 93.5 22.0981 263.776 7987.62 0.479 211 7 1 0 1 
11.688 0.022025 93.5 146.926 131.431 7997.32 0.478883 211 8 1 0 1 
-3.61237 -1.63546 93.5 -21.9883 -20.9964 7992.61 0.478741 211 9 1 0 1 
5.87395 -1.43657 93.5 93.0798 44.6067 8004.84 0.478777 211 10 1 0 1 
7.24559 6.59658 93.5 104.016 -136.653 7989.38 0.478848 211 11 1 0 1 
0.125923 3.58408 93.5 123.831 0.986105 7991.45 0.478795 211 12 1 0 1 
8.05816 4.25733 93.5 -21.7956 37.0625 8022.31 0.478744 211 13 1 0 1 
7.74748 8.95117 93.5 17.0518 126.612 7999.86 0.478798 211 14 1 0 1 
-0.9454 -9.8464 93.5 -34.5346 75.8815 7995.47 0.478763 211 15 1 0 1 
3.07482 3.01435 93.5 -24.4325 -100.526 8004.42 0.478777 211 16 1 0 1 
0.230466 -9.43639 93.5 132.249 -18.5177 8022.5 0.478803 211 17 1 0 1 
0.174121 6.75726 93.5 18.0841 -90.5925 8003.68 0.478769 211 18 1 0 1 
2.41646 -8.74823 93.5 -48.4558 -73.0467 8004.88 0.478766 211 19 1 0 1 
-5.01234 5.61342 93.5 -37.5501 40.8708 7998.44 0.478749 211 20 1 0 1 
3.84441 -3.86701 93.5 14.5359 -32.1257 7997.54 0.478742 211 21 1 0 1 
-3.76656 12.3331 93.5 -33.5696 100.173 8004.28 0.478779 211 22 1 0 1 
8.81309 2.83434 93.5 175.654 32.1612 8001.63 0.478856 211 23 1 0 1 
-0.857729 5.36475 93.5 53.4294 107.179 8011.66 0.478791 211 24 1 0 1 
-8.51109 1.90966 93.5 -100.887 13.7705 7999.54 0.478776 211 25 1 0 1 
2.99038 -5.64213 93.5 -96.9193 -104.734 7992.58 0.478814 211 26 1 0 1 
-1.91003 0.220508 93.5 114.997 -139.815 8014.85 0.478859 211 27 1 0 1 
1.47764 -5.79735 93.5 36.5065 -86.5024 8001.58 0.47877 211 28 1 0 1 
5.32541 -0.88533 93.5 141.904 55.8417 8021.11 0.478823 211 29 1 0 1 
-0.226244 -9.84345 93.5 81.1025 9.00877 8001.88 0.478762 211 30 1 0 1 
-0.496712 7.10643 93.5 -237.799 -9.88622 7992.39 0.47895 211 31 1 0 1 
-5.44514 3.6914 93.5 -145.63 6.39158 7992.42 0.478817 211 32 1 0 1 
1.67017 1.10456 93.5 90.5437 -63.0961 8001.73 0.478783 211 33 1 0 1 
6.1038 4.97971 93.5 -18.3653 -125.183 7966.61 0.478798 211 34 1 0 1 
-4.09214 -9.12285 93.5 -29.6622 -61.7542 7975.36 0.478755 211 35 1 0 1 
-2.19112 -1.64742 93.5 -35.7618 -94.667 7996.86 0.478776 211 36 1 0 1 
-5.94481 -2.48774 93.5 6.54836 -23.1807 7994.75 0.47874 211 37 1 0 1 
1.31184 -1.83142 93.5 61.0964 -106.04 8001.47 0.478793 211 38 1 0 1 
-1.08011 -6.95189 93.5 -63.3004 -60.5503 7981.17 0.478766 211 39 1 0 1 
-5.20536 2.89282 93.5 33.9562 39.9101 7981.37 0.478748 211 40 1 0 1 
6.47694 -2.60898 93.5 -55.5257 18.2857 8006.05 0.47875 211 41 1 0 1 
