#BLTrackFile Det2_vd
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
-13.2993 -1.88388 393.5 -112.259 -24.2313 6007.1 1.48002 211 1 1 0 1 
-2.06998 8.37626 393.5 -22.7583 45.3952 5998.94 1.47981 211 2 1 0 1 
4.11458 50.2821 393.5 7.47377 220.828 1291.61 1.71948 2212 3 1008 1 1 
-11.189 60.7095 393.5 -20.2421 89.2286 431.278 1.5011 22 3 1010 1009 1 
39.6526 14.1438 393.5 78.8434 28.5805 614.944 1.48852 22 3 1017 1016 1 
-86.7692 56.1112 393.5 -14.3298 8.90882 46.6302 1.541 22 3 1024 1022 1 
9.99119 9.58762 393.5 27.4784 103.078 5993.6 1.47999 211 4 1 0 1 
7.85317 -5.57618 393.5 160.405 -51.8968 6001.91 1.48035 211 5 1 0 1 
2.51362 11.004 393.5 -29.2397 -9.71969 6006.1 1.47978 211 6 1 0 1 
1.72626 26.3253 393.5 18.6836 198.264 5986.12 1.48057 211 7 1 0 1 
17.3046 4.88357 393.5 112.342 97.113 5996.11 1.48021 211 8 1 0 1 
-4.39814 -2.41331 393.5 -15.6607 -15.5259 5991.11 1.47977 211 9 1 0 1 
9.37866 0.178791 393.5 70.162 32.2851 6002.74 1.47988 211 10 1 0 1 
11.0147 1.57549 393.5 75.125 -100.138 5988.26 1.48009 211 11 1 0 1 
4.69499 3.57928 393.5 91.168 -0.129152 5990.15 1.47993 211 12 1 0 1 
7.24652 5.64723 393.5 -16.2859 27.8966 6020.58 1.47978 211 13 1 0 1 
8.59712 13.7589 393.5 17.1554 96.1743 5998.28 1.47995 211 14 1 0 1 
-2.10563 -7.12036 393.5 -23.0735 54.3701 5994.01 1.47983 211 15 1 0 1 
2.17077 -0.70358 393.5 -18.0796 -74.3506 6002.56 1.47988 211 16 1 0 1 
5.19761 -10.1353 393.5 99.7105 -14.0327 6021.16 1.47996 211 17 1 0 1 
0.923725 3.25838 393.5 15.0541 -70.0824 6001.93 1.47986 211 18 1 0 1 
0.626777 -11.4823 393.5 -35.7923 -54.7082 6003.27 1.47984 211 19 1 0 1 
-6.38286 7.20675 393.5 -27.3656 31.8977 5996.78 1.47979 211 20 1 0 1 
4.482 -5.06096 393.5 12.816 -23.8526 5995.56 1.47977 211 21 1 0 1 
-4.90861 16.0829 393.5 -22.7436 75.007 6002.52 1.47988 211 22 1 0 1 
15.2085 4.19642 393.5 127.766 27.3681 6000.45 1.48011 211 23 1 0 1 
1.03431 9.277 393.5 37.818 78.2967 6010.15 1.47991 211 24 1 0 1 
-12.2964 2.35895 393.5 -75.6693 8.95242 5997.54 1.47988 211 25 1 0 1 
-0.677963 -9.55556 393.5 -73.2849 -78.1411 5991.32 1.47999 211 26 1 0 1 
2.5554 -4.98101 393.5 89.6413 -104.242 6013.69 1.48014 211 27 1 0 1 
2.71754 -8.88809 393.5 24.695 -61.6924 5999.91 1.47985 211 28 1 0 1 
10.6333 1.1829 393.5 106.505 41.4838 6019.64 1.48002 211 29 1 0 1 
2.73514 -9.43845 393.5 59.1296 8.11714 5998.64 1.47983 211 30 1 0 1 
-9.28615 6.71293 393.5 -175.429 -7.87653 5991.44 1.4804 211 31 1 0 1 
-10.8678 3.97811 393.5 -108.258 5.76301 5991.13 1.48 211 32 1 0 1 
4.97115 -1.29958 393.5 65.9681 -48.0992 5999.75 1.4799 211 33 1 0 1 
5.29342 0.209915 393.5 -16.1867 -94.8719 5963.82 1.47995 211 34 1 0 1 
-5.20794 -11.4033 393.5 -22.2145 -45.3761 5973.22 1.47981 211 35 1 0 1 
-3.55878 -5.27262 393.5 -27.3536 -72.5091 5995.55 1.47988 211 36 1 0 1 
-5.82065 -3.25647 393.5 2.37384 -15.3016 5992.89 1.47976 211 37 1 0 1 
3.48867 -5.78688 393.5 43.4453 -79.0828 5998.72 1.47993 211 38 1 0 1 
-3.45924 -9.31352 393.5 -47.4198 -47.1392 5979.48 1.47985 211 39 1 0 1 
-3.83516 4.36225 393.5 27.3865 29.2656 5979.86 1.47979 211 40 1 0 1 
4.51702 -1.77894 393.5 -39.132 16.7292 6004.61 1.47979 211 41 1 0 1 
7.71065 5.65052 393.5 80.4026 52.2333 5987.92 1.47995 211 42 1 0 1 
14.2385 5.96547 393.5 40.0219 -10.7057 6000.43 1.47979 211 43 1 0 1 
-3.51867 -8.25308 393.5 39.6237 -152.575 6003.61 1.48026 211 44 1 0 1 
-0.381067 -3.54872 393.5 -16.0683 -5.05402 5989.14 1.47976 211 45 1 0 1 
18.1567 4.66234 393.5 92.7621 -0.625728 6013.31 1.47993 211 46 1 0 1 
3.53091 4.14619 393.5 -13.2131 77.5617 5996.63 1.47988 211 47 1 0 1 
3.97663 4.32144 393.5 29.3788 75.7371 6007.61 1.47989 211 48 1 0 1 
