#BLTrackFile Det3_vd
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
-18.8715 -3.06792 693.5 -111.516 -23.6805 6005.25 2.48117 211 1 1 0 1 
-3.07623 10.6282 693.5 -20.0205 44.9903 5995.78 2.48081 211 2 1 0 1 
78.1163 28.0868 693.5 78.8434 28.5805 614.944 2.49847 22 3 1017 1016 1 
11.4273 14.7572 693.5 28.7316 103.258 5991.82 2.48112 211 4 1 0 1 
15.9427 -8.14238 693.5 161.848 -51.3015 5999.97 2.48171 211 5 1 0 1 
0.859132 10.6153 693.5 -33.2685 -7.70381 6004.35 2.48075 211 6 1 0 1 
2.73569 36.1547 693.5 20.1929 195.979 5984.03 2.48208 211 7 1 0 1 
22.98 9.7497 693.5 113.445 97.2367 5994.35 2.48148 211 8 1 0 1 
-5.23422 -3.14256 693.5 -16.7338 -14.521 5989.53 2.48074 211 9 1 0 1 
12.9142 1.81277 693.5 70.7467 32.7021 6001.15 2.48093 211 10 1 0 1 
14.7489 -3.61633 693.5 74.4941 -103.744 5986.6 2.48128 211 11 1 0 1 
9.19348 3.57356 693.5 89.7439 -0.11354 5988.51 2.48101 211 12 1 0 1 
80.8919 47.1271 693.5 33.2252 18.6855 131.122 2.52063 22 13 1005 1004 1 
7.25843 -24.186 693.5 0.155271 -116.099 1129.71 2.48558 22 13 1006 1004 1 
-32.3145 4.18154 693.5 -150.964 -5.77528 1110.28 2.48941 22 13 1008 1007 1 
-9.08535 -6.68478 693.5 -118.967 -90.3259 2121.56 2.48288 22 13 1009 1007 1 
-0.524821 -25.2617 693.5 -16.9445 -67.7396 636.242 2.4863 22 13 1011 1010 1 
19.9346 41.5007 693.5 21.7155 61.1476 496.515 2.48872 22 13 1012 1010 1 
9.52979 18.5405 693.5 18.7031 95.5584 5996.84 2.48105 211 14 1 0 1 
-3.24731 -4.37849 693.5 -22.7898 54.7764 5991.05 2.48085 211 15 1 0 1 
1.23118 -4.51218 693.5 -18.8101 -76.2113 5999.9 2.48093 211 16 1 0 1 
10.2071 -10.9574 693.5 100.55 -16.5947 6019.6 2.48106 211 17 1 0 1 
1.65275 -0.344 693.5 14.5618 -72.1267 5999.98 2.4809 211 18 1 0 1 
-5.68856 -16.689 693.5 -128.309 -105.188 5999.18 2.48118 211 19 1 0 1 
-7.70044 8.84082 693.5 -26.2894 32.6857 5995.19 2.48078 211 20 1 0 1 
5.0786 -6.20529 693.5 11.8842 -22.8241 5993.91 2.48075 211 21 1 0 1 
-6.15777 19.7697 693.5 -25.0768 73.6974 6000.96 2.48093 211 22 1 0 1 
21.5391 5.70892 693.5 126.537 30.3578 5998.59 2.48131 211 23 1 0 1 
3.02412 13.1603 693.5 39.9332 77.7536 6008.35 2.48098 211 24 1 0 1 
-16.0351 2.74594 693.5 -74.6871 7.68599 5995.96 2.48092 211 25 1 0 1 
-4.28965 -13.3556 693.5 -72.0655 -75.7824 5989.85 2.48111 211 26 1 0 1 
7.01672 -10.2734 693.5 89.3941 -106.116 6011.44 2.48137 211 27 1 0 1 
3.91901 -12.2275 693.5 24.0264 -66.8486 5995.18 2.48088 211 28 1 0 1 
15.8789 3.23784 693.5 105.176 41.2099 6017.5 2.48116 211 29 1 0 1 
5.72646 -9.13347 693.5 59.8246 6.01603 5997.09 2.48085 211 30 1 0 1 
-18.0834 6.34402 693.5 -175.644 -7.34481 5989.36 2.4818 211 31 1 0 1 
-16.2811 4.32576 693.5 -108.045 6.97071 5988.09 2.48113 211 32 1 0 1 
8.36615 -3.59509 693.5 67.9541 -45.8076 5998 2.48095 211 33 1 0 1 
4.4512 -4.47454 693.5 -16.7603 -93.0282 5962.13 2.48104 211 34 1 0 1 
3.14822 -11.39 694.5 -0.181211 -0.96104 -0.913716 2.53754 22 34 1003 1 1 
-1.4438 -4.67347 694.5 -2.71175 -0.038072 -2.9842 2.53509 22 34 1004 1 1 
4.95816 -17.8239 694.5 1.60875 -40.323 -19.6975 2.55511 22 34 1008 1007 1 
3.51411 8.92428 694.5 -7.63414 112.626 -53.8673 2.55602 22 34 1009 1007 1 
-6.36917 -13.7749 693.5 -23.1503 -47.2804 5971.5 2.48082 211 35 1 0 1 
-4.99915 -8.71152 693.5 -28.8349 -68.5563 5993.82 2.48092 211 36 1 0 1 
-5.6764 -4.11534 693.5 2.90084 -17.2254 5990.93 2.48073 211 37 1 0 1 
