#BLTrackFile Det1_vd
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
-7.69645 -0.670681 93.5 -110.467 -25.8431 6009.25 0.478879 211 1 1 0 1 
-0.931984 6.10518 93.5 -22.703 45.8903 6000.62 0.478811 211 2 1 0 1 
2.51303 0.528068 93.5 -47.9544 76.8227 5994.4 0.478849 211 3 1 0 1 
-23.8205 -11.4732 94.5 -497.874 -229.936 -165.37 0.704856 2112 3 1005 1 1 
2.41403 1.19714 94.5 -0.109119 2.79256 -44.7299 0.540434 22 3 1026 1024 1 
-2.92863 3.60806 94.5 -120.458 66.3699 -195.846 0.546833 22 3 1028 1027 1 
4.48248 0.458402 94.5 26.802 -2.54323 -114.172 0.541175 22 3 1029 1027 1 
8.61641 4.42637 93.5 26.5678 104.309 5995.75 0.478871 211 4 1 0 1 
-0.171983 -2.9796 93.5 164.349 -53.251 6003.77 0.478992 211 5 1 0 1 
3.9766 11.4871 93.5 -30.5435 -8.45431 6007.79 0.4788 211 6 1 0 1 
0.793688 16.3898 93.5 16.568 197.766 5988.72 0.479057 211 7 1 0 1 
11.688 0.022025 93.5 110.194 98.5724 5997.93 0.478939 211 8 1 0 1 
-3.61237 -1.63546 93.5 -16.4862 -15.7425 5992.62 0.478798 211 9 1 0 1 
5.87395 -1.43657 93.5 69.8258 33.4627 6005 0.478834 211 10 1 0 1 
7.24559 6.59658 93.5 77.9834 -102.452 5989.84 0.478905 211 11 1 0 1 
0.125923 3.58408 93.5 92.8437 0.739344 5991.69 0.478852 211 12 1 0 1 
8.05816 4.25733 93.5 -16.3619 27.8227 6022.34 0.4788 211 13 1 0 1 
7.74748 8.95117 93.5 12.7893 94.9627 6000.11 0.478855 211 14 1 0 1 
-0.9454 -9.8464 93.5 -25.8965 56.9015 5995.58 0.47882 211 15 1 0 1 
3.07482 3.01435 93.5 -18.3283 -75.4105 6004.59 0.478834 211 16 1 0 1 
0.230466 -9.43639 93.5 99.2839 -13.9019 6022.77 0.478859 211 17 1 0 1 
0.174121 6.75726 93.5 13.5654 -67.9563 6003.81 0.478826 211 18 1 0 1 
2.41646 -8.74823 93.5 -36.35 -54.7973 6005 0.478822 211 19 1 0 1 
-5.01234 5.61342 93.5 -28.161 30.6513 5998.48 0.478806 211 20 1 0 1 
