#BLTrackFile Det2_vd
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
-13.3168 -1.86851 393.5 -93.8799 -19.9314 5007.28 1.4802 211 1 1 0 1 
-2.07058 8.37162 393.5 -18.975 37.7479 4998.98 1.47999 211 2 1 0 1 
10.0003 9.57607 393.5 23.0483 85.6841 4993.77 1.48017 211 4 1 0 1 
7.81576 -5.56333 393.5 133.042 -43.0308 5002.33 1.48052 211 5 1 0 1 
2.52605 10.9919 393.5 -24.1557 -8.31258 5006.12 1.47995 211 6 1 0 1 
17.3256 4.8698 393.5 93.9759 80.6836 4996.42 1.48039 211 8 1 0 1 
-4.39021 -2.41126 393.5 -12.9096 -12.899 4991.12 1.47995 211 9 1 0 1 
9.38201 0.16762 393.5 58.5366 26.7148 5002.83 1.48005 211 10 1 0 1 
10.9872 1.59759 393.5 62.1085 -83.037 4988.49 1.48026 211 11 1 0 1 
4.67904 3.5709 393.5 75.6743 -0.2526 4990.27 1.48011 211 12 1 0 1 
7.2472 5.64802 393.5 -13.5691 23.2767 5020.6 1.47995 211 13 1 0 1 
2.28936 0.756021 394.5 -55.4331 -51.0125 -83.5966 1.56497 211 13 1001 1 1 
8.63918 13.7708 393.5 15.0244 80.3496 4998.41 1.48013 211 14 1 0 1 
-2.07848 -7.14462 393.5 -18.7543 44.8798 4994.07 1.48001 211 15 1 0 1 
2.1731 -0.693639 393.5 -15.0274 -61.7928 5002.64 1.48005 211 16 1 0 1 
5.20194 -10.1366 393.5 83.2281 -11.7248 5021.3 1.48013 211 17 1 0 1 
0.938077 3.23774 393.5 12.7949 -58.7645 5002 1.48004 211 18 1 0 1 
0.632035 -11.4816 393.5 -29.7393 -45.5835 5003.34 1.48002 211 19 1 0 1 
-6.37528 7.21884 393.5 -22.671 26.788 4996.8 1.47997 211 20 1 0 1 
4.50049 -5.05874 393.5 10.9986 -19.8357 4995.57 1.47995 211 21 1 0 1 
-4.88535 16.0821 393.5 -18.5493 62.4948 5002.6 1.48006 211 22 1 0 1 
15.1704 4.22767 393.5 105.819 23.35 5000.7 1.48029 211 23 1 0 1 
1.01262 9.25682 393.5 31.1497 64.9202 5010.26 1.48009 211 24 1 0 1 
-12.2967 2.34555 393.5 -63.0572 7.23154 4997.62 1.48005 211 25 1 0 1 
-0.684075 -9.552 393.5 -61.1608 -65.0393 4991.48 1.48017 211 26 1 0 1 
2.58753 -4.97466 393.5 75.2973 -86.8023 5013.95 1.48031 211 27 1 0 1 
2.69177 -8.85759 393.5 20.1327 -50.8822 4999.98 1.48003 211 28 1 0 1 
10.6333 1.17885 393.5 88.8166 34.5232 5019.82 1.4802 211 29 1 0 1 
2.71938 -9.42514 393.5 48.9964 6.9887 4998.69 1.48001 211 30 1 0 1 
-9.2588 6.70844 393.5 -145.689 -6.64016 4991.89 1.48057 211 31 1 0 1 
-10.8591 3.98749 393.5 -90.0403 4.96351 4991.3 1.48018 211 32 1 0 1 
4.95239 -1.30713 393.5 54.6532 -40.212 4999.85 1.48007 211 33 1 0 1 
5.2691 0.199021 393.5 -13.8885 -79.1546 4963.95 1.48013 211 34 1 0 1 
-5.20794 -11.3948 393.5 -18.4953 -37.6344 4973.26 1.47999 211 35 1 0 1 
-3.564 -5.2874 393.5 -22.8821 -60.6722 4995.63 1.48006 211 36 1 0 1 
-5.84548 -3.23746 393.5 1.54644 -12.4237 4992.9 1.47994 211 37 1 0 1 
3.46605 -5.78273 393.5 35.8131 -65.8301 4998.84 1.4801 211 38 1 0 1 
-3.45919 -9.33073 393.5 -39.489 -39.5532 4979.54 1.48003 211 39 1 0 1 
-3.81631 4.35608 393.5 23.1323 24.2652 4979.88 1.47997 211 40 1 0 1 
4.54116 -1.74998 393.5 -32.1966 14.4455 5004.63 1.47997 211 41 1 0 1 
7.70859 5.65098 393.5 66.941 43.5194 4988.05 1.48013 211 42 1 0 1 
14.2264 5.94723 393.5 33.1434 -9.23786 5000.45 1.47997 211 43 1 0 1 
-3.51855 -8.28167 393.5 33.0284 -127.664 5003.95 1.48044 211 44 1 0 1 
-0.39359 -3.55217 393.5 -13.602 -4.26974 4989.14 1.47994 211 45 1 0 1 
18.1411 4.667 393.5 77.0666 -0.440714 5013.43 1.48011 211 46 1 0 1 
3.53316 4.14366 393.5 -10.9709 64.5847 4996.71 1.48006 211 47 1 0 1 
3.97011 4.30313 393.5 24.3757 62.8137 5007.71 1.48007 211 48 1 0 1 
-4.18826 -4.44712 393.5 29.3382 0.0796203 5000.39 1.47996 211 49 1 0 1 
19.4342 1.83684 393.5 76.7917 23.9033 5015.69 1.48012 211 50 1 0 1 
-0.0130028 2.76584 393.5 2.18934 25.6098 4991.27 1.47995 211 51 1 0 1 
-9.71477 8.56264 393.5 -76.7378 -3.48163 4972.88 1.48012 211 52 1 0 1 
-6.15176 -0.933225 393.5 -0.562279 25.0814 4978.61 1.47996 211 53 1 0 1 
-0.734847 -4.66492 393.5 -52.0886 -27.8064 5003.12 1.48004 211 54 1 0 1 
10.1392 -15.4575 393.5 46.4886 -132.932 4994.3 1.48052 211 55 1 0 1 
-7.82968 6.49839 393.5 -104.132 17.7986 4999.84 1.48026 211 56 1 0 1 
20.7482 2.15267 393.5 126.097 -55.0944 4968.12 1.4805 211 57 1 0 1 
-2.43898 -16.0228 393.5 -56.6237 -53.0804 5002.78 1.48012 211 58 1 0 1 
14.1318 -2.14759 393.5 127.203 -18.0865 5003.84 1.48041 211 59 1 0 1 
11.6353 4.63704 394.5 -64.2744 144.339 -218.107 1.65575 2212 59 1007 1 1 
-8.88557 11.9747 393.5 5.06191 70.9309 4987.86 1.48009 211 60 1 0 1 
-0.916404 -4.23739 393.5 -4.84689 3.50249 4997.07 1.47993 211 61 1 0 1 
1.97706 -13.9709 393.5 -30.9787 -53.4087 4992.15 1.48004 211 62 1 0 1 
9.02612 -7.57516 393.5 65.6256 -62.5888 5007.85 1.48018 211 63 1 0 1 
7.04523 -3.59351 393.5 39.0754 20.6329 4985.99 1.48 211 64 1 0 1 
5.99005 -2.75103 393.5 14.8367 -26.6793 4991.04 1.47996 211 65 1 0 1 
3.66453 -0.966524 393.5 -18.4673 -23.6174 5006.7 1.47996 211 66 1 0 1 
3.85729 -6.70892 393.5 60.2383 -64.8203 5006.86 1.48016 211 67 1 0 1 
5.5333 8.68984 393.5 30.3371 94.716 5008.03 1.48023 211 68 1 0 1 
11.8108 14.4377 393.5 33.1055 119.544 5005.06 1.48038 211 69 1 0 1 
5.28244 0.481736 393.5 56.8682 -13.2263 5006.04 1.48003 211 70 1 0 1 
2.60831 0.17419 393.5 -14.08 -126.02 4996.74 1.48041 211 71 1 0 1 
4.90443 7.03443 393.5 68.2868 62.8768 4985.25 1.48019 211 72 1 0 1 
2.27389 1.24551 393.5 4.84377 -1.01926 5011.72 1.47993 211 73 1 0 1 
-5.31002 -1.39167 393.5 -33.9223 -50.807 4992.91 1.48004 211 74 1 0 1 
1.80066 -0.0503847 393.5 -1.96223 -22.1587 4982.4 1.47995 211 75 1 0 1 
5.02194 -6.72337 393.5 31.559 -83.8367 4996.03 1.48017 211 76 1 0 1 
-1.06509 10.9988 393.5 19.6144 51.3563 5003.07 1.48002 211 77 1 0 1 
1.81971 1.10168 393.5 18.673 52.874 5003.85 1.48002 211 78 1 0 1 
-4.06027 0.924071 393.5 52.6385 11.7536 4987.53 1.48002 211 79 1 0 1 
9.54431 6.87587 393.5 36.4451 86.7046 5005.85 1.48019 211 80 1 0 1 
0.87398 0.782011 393.5 84.0404 -54.2085 5005.68 1.48023 211 81 1 0 1 
1.8807 0.189451 394.5 641.774 -376.551 -421.052 1.49217 2212 81 1001 1 1 
0.717319 1.91612 394.5 -48.602 304.348 -169.884 1.49835 2212 81 1003 1 1 
8.82882 5.51126 394.5 339.188 203.113 -27.4861 1.5652 2112 81 1011 1 1 
-3.27746 0.0597302 393.5 -24.78 42.3706 5008.69 1.48 211 82 1 0 1 
6.20769 4.30591 393.5 84.7914 57.3099 4990.22 1.48025 211 83 1 0 1 
11.014 8.91477 393.5 40.7091 64.1972 5004.13 1.4801 211 84 1 0 1 
-9.26221 12.0782 393.5 -17.8238 79.2631 5000.4 1.48013 211 85 1 0 1 
-9.11351 -3.99188 393.5 -50.0605 -73.2763 5017.87 1.48016 211 86 1 0 1 
-4.54729 9.33362 393.5 26.7332 29.9936 5000.49 1.47998 211 87 1 0 1 
2.23461 -10.3525 393.5 -1.42036 -56.7784 5006.36 1.48003 211 88 1 0 1 
-1.33196 2.37427 393.5 4.77276 6.89306 4992.3 1.47994 211 89 1 0 1 
-1.03125 7.5896 393.5 -44.6012 -8.78879 5021.38 1.47999 211 90 1 0 1 
5.06921 -16.6542 393.5 -63.2472 -126.911 4992.85 1.48054 211 91 1 0 1 
-1.51527 4.4816 393.5 28.7558 -5.11519 4990.91 1.47996 211 92 1 0 1 
-10.9566 -5.25137 393.5 -70.9085 -49.4492 5000.68 1.48016 211 93 1 0 1 
9.46091 5.71422 393.5 50.9892 0.18939 4989.62 1.48001 211 94 1 0 1 
-4.87494 -12.1318 393.5 -43.4709 -14.6591 4981.07 1.48 211 96 1 0 1 
1.30098 4.3762 393.5 51.4562 37.406 4989.83 1.48005 211 97 1 0 1 
-0.440179 1.07831 393.5 25.2311 43.7966 4987.51 1.48001 211 98 1 0 1 
3.7496 -15.5088 393.5 33.5127 -97.2449 5012.09 1.48024 211 99 1 0 1 
-0.538416 -2.72515 393.5 13.6429 13.7225 4989.23 1.47995 211 100 1 0 1 
-0.621127 1.23293 393.5 11.1774 -39.5792 5006.05 1.47998 211 101 1 0 1 
4.90817 -0.899181 393.5 -21.6898 -73.4377 4990.82 1.48011 211 102 1 0 1 
12.2448 0.952553 393.5 68.0143 29.5985 4986.93 1.4801 211 103 1 0 1 
-2.06054 -0.521155 393.5 22.2174 6.28573 4989 1.47995 211 104 1 0 1 
-0.48107 7.80045 393.5 -21.5027 61.9532 5000.28 1.48006 211 105 1 0 1 
4.5578 -5.3367 393.5 95.7615 -48.4273 4995.37 1.48027 211 106 1 0 1 
8.16908 1.11716 393.5 8.32887 36.5651 4989.04 1.47998 211 107 1 0 1 
-0.365179 8.25536 393.5 12.3431 2.34331 5007.05 1.47994 211 108 1 0 1 
-2.3495 -7.59135 393.5 -20.9235 -52.7432 5004.86 1.48003 211 109 1 0 1 
9.34629 -2.45145 393.5 11.965 -18.3502 4976.99 1.47995 211 110 1 0 1 
-8.90796 -4.96259 393.5 -92.5821 -8.63043 4967.52 1.48019 211 111 1 0 1 
4.93087 15.803 393.5 1.05861 2.56346 38.0871 1.48243 11 111 1002 1 1 
-5.52107 3.00792 393.5 -36.988 21.1745 5002.81 1.47999 211 112 1 0 1 
1.18128 20.0052 393.5 -59.9333 81.9376 5007.22 1.48024 211 113 1 0 1 
6.54971 5.76543 393.5 7.11178 40.1693 5012.72 1.47998 211 114 1 0 1 
5.33998 -3.33687 393.5 33.2146 -29.434 4981.03 1.48 211 115 1 0 1 
-5.60903 -0.90163 393.5 33.4088 -26.9329 5007.85 1.47998 211 116 1 0 1 
-3.03186 -6.19432 393.5 29.8342 -1.68879 4995.08 1.47996 211 117 1 0 1 
8.07311 4.69625 393.5 47.3205 39.0932 5016.56 1.48004 211 118 1 0 1 
-7.30565 -0.872455 393.5 -118.332 27.8642 4985.87 1.48037 211 119 1 0 1 
4.21556 -1.52439 393.5 9.85578 39.2465 4998.27 1.47998 211 120 1 0 1 
-4.15581 -11.7422 393.5 1.41551 -60.3598 4998.76 1.48004 211 121 1 0 1 
7.47605 -1.35575 393.5 48.2582 -32.0788 5008.2 1.48003 211 122 1 0 1 
